timestamp;sensor;temp;umid;tsr;timestamp_10min
2004-02-28 23:59:21.000;2;19.64;40.77;126.597;2004-02-29 00:00:00.000
2004-02-29 00:30:22.000;2;18.86;37.90;121.985;2004-02-29 00:30:00.000
2004-02-29 00:59:49.000;2;18.94;39.04;126.501;2004-02-29 01:00:00.000
2004-02-29 01:30:20.000;2;19.56;38.74;121.052;2004-02-29 01:30:00.000
2004-02-29 02:00:21.000;2;18.46;40.65;116.892;2004-02-29 02:00:00.000
2004-02-29 02:30:22.000;2;18.58;41.13;124.978;2004-02-29 02:30:00.000
2004-02-29 03:00:24.000;2;17.89;42.48;123.895;2004-02-29 03:00:00.000
2004-02-29 03:30:21.000;2;19.40;43.06;117.707;2004-02-29 03:30:00.000
2004-02-29 04:00:21.000;2;18.67;40.38;122.525;2004-02-29 04:00:00.000
2004-02-29 04:29:23.000;2;17.74;42.07;120.627;2004-02-29 04:30:00.000
2004-02-29 05:00:53.000;2;18.19;41.12;119.449;2004-02-29 05:00:00.000
2004-02-29 05:30:51.000;2;18.81;44.01;123.822;2004-02-29 05:30:00.000
2004-02-29 06:00:20.000;2;17.75;41.39;122.092;2004-02-29 06:00:00.000
2004-02-29 06:31:22.000;2;18.32;45.02;125.814;2004-02-29 06:30:00.000
2004-02-29 07:01:20.000;2;18.66;43.22;142.182;2004-02-29 07:00:00.000
2004-02-29 07:31:22.000;2;17.86;43.14;178.088;2004-02-29 07:30:00.000
2004-02-29 08:01:18.000;2;17.97;43.31;341.04;2004-02-29 08:00:00.000
2004-02-29 08:30:19.000;2;18.01;43.55;425.688;2004-02-29 08:30:00.000
2004-02-29 09:00:19.000;2;19.52;39.28;395.767;2004-02-29 09:00:00.000
2004-02-29 09:30:24.000;2;20.63;41.46;379.452;2004-02-29 09:30:00.000
2004-02-29 10:00:23.000;2;20.61;39.02;396.359;2004-02-29 10:00:00.000
2004-02-29 10:30:20.000;2;21.30;38.41;380.974;2004-02-29 10:30:00.000
2004-02-29 10:58:24.000;2;21.84;38.64;392.363;2004-02-29 11:00:00.000
2004-02-29 11:29:26.000;2;22.00;40.02;416.764;2004-02-29 11:30:00.000
2004-02-29 12:00:21.000;2;21.88;40.64;400.937;2004-02-29 12:00:00.000
2004-02-29 12:30:23.000;2;21.66;41.71;345.345;2004-02-29 12:30:00.000
2004-02-29 13:00:26.000;2;22.14;39.68;392.317;2004-02-29 13:00:00.000
2004-02-29 13:29:19.000;2;21.70;39.95;379.737;2004-02-29 13:30:00.000
2004-02-29 14:00:22.000;2;20.99;40.39;312.401;2004-02-29 14:00:00.000
2004-02-29 14:31:21.000;2;21.78;39.36;436.786;2004-02-29 14:30:00.000
2004-02-29 15:00:52.000;2;21.45;42.13;302.442;2004-02-29 15:00:00.000
2004-02-29 15:30:25.000;2;20.70;42.01;207.896;2004-02-29 15:30:00.000
2004-02-29 16:00:19.000;2;21.09;42.55;206.36;2004-02-29 16:00:00.000
2004-02-29 16:30:58.000;2;20.89;43.04;169.801;2004-02-29 16:30:00.000
2004-02-29 16:59:20.000;2;19.22;41.64;164.939;2004-02-29 17:00:00.000
2004-02-29 17:28:56.000;2;20.81;40.52;137.159;2004-02-29 17:30:00.000
2004-02-29 18:00:25.000;2;19.93;40.66;125.889;2004-02-29 18:00:00.000
2004-02-29 18:29:25.000;2;19.16;43.65;130.41;2004-02-29 18:30:00.000
2004-02-29 19:00:20.000;2;19.31;42.35;132.846;2004-02-29 19:00:00.000
2004-02-29 19:31:22.000;2;19.63;42.19;133.909;2004-02-29 19:30:00.000
2004-02-29 20:00:21.000;2;20.28;41.67;123.654;2004-02-29 20:00:00.000
2004-02-29 20:30:25.000;2;19.65;44.49;134.275;2004-02-29 20:30:00.000
2004-02-29 20:58:28.000;2;19.38;42.60;132.401;2004-02-29 21:00:00.000
2004-02-29 21:30:55.000;2;19.82;42.92;124.242;2004-02-29 21:30:00.000
2004-02-29 22:00:56.000;2;19.98;45.18;127.92;2004-02-29 22:00:00.000
2004-02-29 22:32:01.000;2;18.48;42.39;132.545;2004-02-29 22:30:00.000
2004-02-29 23:00:55.000;2;19.88;43.35;130.475;2004-02-29 23:00:00.000
2004-02-29 23:30:27.000;2;18.63;43.57;127.61;2004-02-29 23:30:00.000
2004-03-01 00:01:30.000;2;19.36;44.86;132.157;2004-03-01 00:00:00.000
2004-03-01 00:30:55.000;2;18.16;45.05;129.762;2004-03-01 00:30:00.000
2004-03-01 01:00:24.000;2;17.86;44.90;123.985;2004-03-01 01:00:00.000
2004-03-01 01:29:29.000;2;17.86;43.57;129.055;2004-03-01 01:30:00.000
2004-03-01 01:59:26.000;2;19.01;43.43;126.547;2004-03-01 02:00:00.000
2004-03-01 02:30:22.000;2;19.29;45.79;129.167;2004-03-01 02:30:00.000
2004-03-01 02:58:26.000;2;18.18;43.85;117.912;2004-03-01 03:00:00.000
2004-03-01 03:31:00.000;2;19.15;43.16;121.064;2004-03-01 03:30:00.000
2004-03-01 03:58:58.000;2;18.60;44.21;121.729;2004-03-01 04:00:00.000
2004-03-01 04:30:21.000;2;17.78;43.36;124.626;2004-03-01 04:30:00.000
2004-03-01 04:59:56.000;2;18.08;44.08;123.92;2004-03-01 05:00:00.000
2004-03-01 05:30:35.000;2;17.49;45.34;120.054;2004-03-01 05:30:00.000
2004-03-01 06:00:27.000;2;18.59;45.51;126.956;2004-03-01 06:00:00.000
2004-03-01 06:31:01.000;2;17.07;44.53;126.959;2004-03-01 06:30:00.000
2004-03-01 06:59:29.000;2;18.31;46.15;127.732;2004-03-01 07:00:00.000
2004-03-01 07:29:26.000;2;20.90;38.76;163.826;2004-03-01 07:30:00.000
2004-03-01 08:00:56.000;2;20.20;39.45;160.465;2004-03-01 08:00:00.000
2004-03-01 08:30:23.000;2;21.33;41.44;173.405;2004-03-01 08:30:00.000
2004-03-01 08:58:21.000;2;21.41;37.79;150.702;2004-03-01 09:00:00.000
2004-03-01 09:30:33.000;2;22.49;41.25;164.331;2004-03-01 09:30:00.000
2004-03-01 10:00:03.000;2;22.82;40.78;191.068;2004-03-01 10:00:00.000
2004-03-01 10:28:22.000;2;21.67;39.93;207.469;2004-03-01 10:30:00.000
2004-03-01 11:00:21.000;2;23.69;39.44;172.212;2004-03-01 11:00:00.000
2004-03-01 11:29:56.000;2;23.08;40.75;222.067;2004-03-01 11:30:00.000
2004-03-01 12:00:59.000;2;23.23;39.70;290.319;2004-03-01 12:00:00.000
2004-03-01 12:29:25.000;2;22.88;41.44;228.66;2004-03-01 12:30:00.000
2004-03-01 13:00:30.000;2;23.29;40.39;344.894;2004-03-01 13:00:00.000
2004-03-01 13:29:24.000;2;24.20;38.21;304.04;2004-03-01 13:30:00.000
2004-03-01 14:00:58.000;2;24.54;40.83;252.519;2004-03-01 14:00:00.000
2004-03-01 14:30:55.000;2;25.34;38.49;210.988;2004-03-01 14:30:00.000
2004-03-01 15:00:55.000;2;24.25;38.48;183.5;2004-03-01 15:00:00.000
2004-03-01 15:29:02.000;2;25.29;36.99;191.008;2004-03-01 15:30:00.000
2004-03-01 16:00:21.000;2;23.27;38.58;184.622;2004-03-01 16:00:00.000
2004-03-01 16:29:22.000;2;23.86;39.18;202.515;2004-03-01 16:30:00.000
2004-03-01 16:58:54.000;2;23.92;37.42;160.697;2004-03-01 17:00:00.000
2004-03-01 17:29:31.000;2;24.99;36.28;156.26;2004-03-01 17:30:00.000
2004-03-01 17:59:00.000;2;25.24;37.99;138.142;2004-03-01 18:00:00.000
2004-03-01 18:30:22.000;2;21.12;42.27;121.685;2004-03-01 18:30:00.000
2004-03-01 19:00:52.000;2;21.64;42.51;129.724;2004-03-01 19:00:00.000
2004-03-01 19:30:06.000;2;20.81;40.11;100.237;2004-03-01 19:30:00.000
2004-03-01 20:00:35.000;2;21.74;41.85;104.358;2004-03-01 20:00:00.000
2004-03-01 20:30:08.000;2;21.59;40.12;105.298;2004-03-01 20:30:00.000
