timestamp;sensor;temp;umid;tsr;timestamp_10min
2004-02-28 23:59:21.000;2;19.60;51.59;128.8;2004-02-29 00:00:00.000
2004-02-29 02:00:21.000;2;18.96;52.56;121.44;2004-02-29 02:00:00.000
2004-02-29 04:00:21.000;2;18.40;54.36;121.44;2004-02-29 04:00:00.000
2004-02-29 06:00:20.000;2;17.96;56.27;121.44;2004-02-29 06:00:00.000
2004-02-29 08:01:18.000;2;17.90;56.53;338.56;2004-02-29 08:00:00.000
2004-02-29 10:00:23.000;2;19.89;53.26;412.16;2004-02-29 10:00:00.000
2004-02-29 12:00:21.000;2;21.14;51.59;397.44;2004-02-29 12:00:00.000
2004-02-29 14:00:22.000;2;21.52;51.95;323.84;2004-02-29 14:00:00.000
2004-02-29 16:00:19.000;2;20.53;54.62;202.4;2004-02-29 16:00:00.000
2004-02-29 18:00:25.000;2;19.90;55.01;128.8;2004-02-29 18:00:00.000
2004-02-29 20:00:21.000;2;19.40;55.45;128.8;2004-02-29 20:00:00.000
2004-02-29 22:00:56.000;2;19.10;55.97;128.8;2004-02-29 22:00:00.000
2004-03-01 00:01:30.000;2;18.86;56.66;128.8;2004-03-01 00:00:00.000
2004-03-01 01:59:26.000;2;18.49;58.51;128.8;2004-03-01 02:00:00.000
2004-03-01 03:58:58.000;2;18.25;58.64;121.44;2004-03-01 04:00:00.000
2004-03-01 06:00:27.000;2;17.79;60.18;121.44;2004-03-01 06:00:00.000
2004-03-01 08:00:56.000;2;21.06;52.65;165.6;2004-03-01 08:00:00.000
2004-03-01 10:00:03.000;2;22.48;50.93;195.04;2004-03-01 10:00:00.000
2004-03-01 12:00:59.000;2;23.35;52.03;294.4;2004-03-01 12:00:00.000
2004-03-01 14:00:58.000;2;24.16;51.46;264.96;2004-03-01 14:00:00.000
2004-03-01 16:00:21.000;2;24.11;50.13;180.32;2004-03-01 16:00:00.000
2004-03-01 17:59:00.000;2;24.04;48.04;136.16;2004-03-01 18:00:00.000
2004-03-01 20:00:35.000;2;21.24;53.22;104.88;2004-03-01 20:00:00.000
2004-03-01 21:58:05.000;2;20.54;53.35;104.88;2004-03-01 22:00:00.000
2004-03-02 00:00:30.000;2;19.80;53.70;104.88;2004-03-02 00:00:00.000
2004-03-02 02:00:27.000;2;18.94;54.05;6.9;2004-03-02 02:00:00.000
2004-03-02 04:01:11.000;2;18.42;54.75;6.9;2004-03-02 04:00:00.000
2004-03-02 06:01:00.000;2;17.94;55.66;6.9;2004-03-02 06:00:00.000
2004-03-02 07:59:01.000;2;22.51;46.43;235.52;2004-03-02 08:00:00.000
2004-03-02 10:00:47.000;2;24.81;42.45;382.72;2004-03-02 10:00:00.000
2004-03-02 12:00:15.000;2;23.24;42.54;412.16;2004-03-02 12:00:00.000
2004-03-02 14:02:40.000;2;23.73;39.74;368;2004-03-02 14:00:00.000
2004-03-02 16:00:33.000;2;23.18;40.89;235.52;2004-03-02 16:00:00.000
2004-03-02 18:01:55.000;2;21.17;42.49;48.76;2004-03-02 18:00:00.000
2004-03-02 20:02:54.000;2;21.38;41.62;101.2;2004-03-02 20:00:00.000
2004-03-02 22:01:24.000;2;20.82;41.03;104.88;2004-03-02 22:00:00.000
2004-03-03 00:00:25.000;2;20.31;40.66;108.56;2004-03-03 00:00:00.000
2004-03-03 02:01:55.000;2;19.74;40.43;8.28;2004-03-03 02:00:00.000
2004-03-03 04:00:28.000;2;19.02;40.25;8.28;2004-03-03 04:00:00.000
2004-03-03 06:02:26.000;2;18.71;40.89;8.28;2004-03-03 06:00:00.000
2004-03-03 07:58:01.000;2;23.98;34.59;309.12;2004-03-03 08:00:00.000
2004-03-03 10:00:59.000;2;24.03;36.13;441.6;2004-03-03 10:00:00.000
2004-03-03 12:02:29.000;2;22.51;40.29;209.76;2004-03-03 12:00:00.000
2004-03-03 14:01:27.000;2;22.90;43.08;187.68;2004-03-03 14:00:00.000
2004-03-03 16:00:56.000;2;23.20;43.72;338.56;2004-03-03 16:00:00.000
2004-03-03 18:00:57.000;2;22.76;45.80;114.08;2004-03-03 18:00:00.000
2004-03-03 19:59:28.000;2;22.14;47.28;108.56;2004-03-03 20:00:00.000
2004-03-03 22:00:27.000;2;21.70;46.61;136.16;2004-03-03 22:00:00.000
2004-03-03 23:59:57.000;2;21.06;47.37;128.8;2004-03-04 00:00:00.000
2004-03-04 02:00:58.000;2;19.91;49.29;9.2;2004-03-04 02:00:00.000
2004-03-04 04:00:32.000;2;19.26;49.47;9.2;2004-03-04 04:00:00.000
2004-03-04 05:57:33.000;2;18.76;50.22;9.2;2004-03-04 06:00:00.000
2004-03-04 08:01:28.000;2;23.50;41.21;235.52;2004-03-04 08:00:00.000
2004-03-04 10:00:02.000;2;24.69;39.79;353.28;2004-03-04 10:00:00.000
2004-03-04 12:00:05.000;2;24.39;40.62;353.28;2004-03-04 12:00:00.000
2004-03-04 13:58:32.000;2;24.33;42.90;338.56;2004-03-04 14:00:00.000
2004-03-04 15:58:28.000;2;22.39;49.07;195.04;2004-03-04 16:00:00.000
2004-03-04 17:58:58.000;2;21.44;50.93;53.36;2004-03-04 18:00:00.000
2004-03-04 20:00:03.000;2;21.63;50.67;128.8;2004-03-04 20:00:00.000
2004-03-04 22:01:31.000;2;21.08;50.62;128.8;2004-03-04 22:00:00.000
2004-03-05 00:00:30.000;2;20.69;50.62;128.8;2004-03-05 00:00:00.000
2004-03-05 02:00:00.000;2;20.28;50.80;128.8;2004-03-05 02:00:00.000
2004-03-05 04:00:36.000;2;19.73;51.06;128.8;2004-03-05 04:00:00.000
2004-03-05 06:01:36.000;2;19.47;50.98;128.8;2004-03-05 06:00:00.000
2004-03-05 07:59:01.000;2;23.89;42.90;353.28;2004-03-05 08:00:00.000
2004-03-05 10:00:03.000;2;23.18;46.52;478.4;2004-03-05 10:00:00.000
2004-03-05 11:59:31.000;2;22.27;49.82;353.28;2004-03-05 12:00:00.000
2004-03-05 14:00:07.000;2;22.94;50.05;456.32;2004-03-05 14:00:00.000
2004-03-05 15:58:01.000;2;22.47;53.13;382.72;2004-03-05 16:00:00.000
2004-03-05 17:59:04.000;2;21.65;55.01;150.88;2004-03-05 18:00:00.000
2004-03-05 20:00:09.000;2;21.76;53.62;128.8;2004-03-05 20:00:00.000
2004-03-05 22:00:01.000;2;21.15;54.31;128.8;2004-03-05 22:00:00.000
2004-03-06 00:01:32.000;2;20.77;54.49;128.8;2004-03-06 00:00:00.000
2004-03-06 02:00:02.000;2;20.22;55.53;136.16;2004-03-06 02:00:00.000
2004-03-06 03:58:36.000;2;19.94;55.97;128.8;2004-03-06 04:00:00.000
2004-03-06 06:00:38.000;2;19.57;56.75;128.8;2004-03-06 06:00:00.000
2004-03-06 07:59:04.000;2;19.93;56.40;353.28;2004-03-06 08:00:00.000
2004-03-06 09:59:05.000;2;23.45;48.93;537.28;2004-03-06 10:00:00.000
2004-03-06 12:00:04.000;2;25.59;45.89;566.72;2004-03-06 12:00:00.000
2004-03-06 14:00:06.000;2;25.86;45.84;426.88;2004-03-06 14:00:00.000
2004-03-06 16:00:03.000;2;25.37;47.42;264.96;2004-03-06 16:00:00.000
2004-03-06 18:00:35.000;2;24.00;50.62;143.52;2004-03-06 18:00:00.000
2004-03-06 19:59:07.000;2;22.87;52.47;128.8;2004-03-06 20:00:00.000
2004-03-06 21:59:35.000;2;22.24;53.13;136.16;2004-03-06 22:00:00.000
2004-03-06 23:59:33.000;2;21.53;54.27;128.8;2004-03-07 00:00:00.000
2004-03-07 01:59:40.000;2;21.00;54.53;128.8;2004-03-07 02:00:00.000
2004-03-07 04:00:04.000;2;20.53;55.06;128.8;2004-03-07 04:00:00.000
2004-03-07 05:59:04.000;2;20.26;55.01;128.8;2004-03-07 06:00:00.000
2004-03-07 07:59:04.000;2;20.80;54.49;353.28;2004-03-07 08:00:00.000
2004-03-07 10:00:38.000;2;24.33;48.27;507.84;2004-03-07 10:00:00.000
2004-03-07 12:00:13.000;2;26.36;46.43;537.28;2004-03-07 12:00:00.000
2004-03-07 14:02:05.000;2;27.13;44.63;478.4;2004-03-07 14:00:00.000
2004-03-07 15:59:09.000;2;26.97;46.07;338.56;2004-03-07 16:00:00.000
2004-03-07 18:00:05.000;2;25.60;49.02;143.52;2004-03-07 18:00:00.000
2004-03-07 20:00:04.000;2;24.07;51.68;128.8;2004-03-07 20:00:00.000
2004-03-07 21:59:08.000;2;23.36;51.95;128.8;2004-03-07 22:00:00.000
2004-03-08 00:00:06.000;2;22.92;52.39;128.8;2004-03-08 00:00:00.000
2004-03-08 02:00:06.000;2;22.38;52.39;128.8;2004-03-08 02:00:00.000
2004-03-08 04:00:44.000;2;21.92;53.00;128.8;2004-03-08 04:00:00.000
2004-03-08 06:00:43.000;2;21.57;53.26;128.8;2004-03-08 06:00:00.000
2004-03-08 08:00:01.000;2;23.10;53.22;323.84;2004-03-08 08:00:00.000
2004-03-08 09:59:29.000;2;24.67;52.65;537.28;2004-03-08 10:00:00.000
2004-03-08 12:00:15.000;2;22.65;58.69;537.28;2004-03-08 12:00:00.000
2004-03-08 13:59:07.000;2;22.58;58.00;478.4;2004-03-08 14:00:00.000
2004-03-08 15:59:01.000;2;22.15;57.14;338.56;2004-03-08 16:00:00.000
2004-03-08 17:59:32.000;2;22.16;55.19;150.88;2004-03-08 18:00:00.000
2004-03-08 20:00:06.000;2;24.00;49.07;128.8;2004-03-08 20:00:00.000
2004-03-08 22:00:01.000;2;23.48;48.49;35.88;2004-03-08 22:00:00.000
2004-03-09 00:00:08.000;2;22.94;48.44;35.88;2004-03-09 00:00:00.000
2004-03-09 02:00:33.000;2;22.49;48.76;9.2;2004-03-09 02:00:00.000
2004-03-09 04:00:02.000;2;21.92;48.58;9.2;2004-03-09 04:00:00.000
2004-03-09 06:00:01.000;2;21.55;49.78;9.2;2004-03-09 06:00:00.000
2004-03-09 08:00:33.000;2;23.65;46.34;323.84;2004-03-09 08:00:00.000
2004-03-09 10:00:15.000;2;22.04;53.13;478.4;2004-03-09 10:00:00.000
2004-03-09 12:00:02.000;2;22.39;56.75;507.84;2004-03-09 12:00:00.000
2004-03-09 14:02:13.000;2;22.49;59.24;441.6;2004-03-09 14:00:00.000
2004-03-09 16:00:44.000;2;22.00;61.04;309.12;2004-03-09 16:00:00.000
2004-03-09 18:01:08.000;2;21.54;61.46;128.8;2004-03-09 18:00:00.000
2004-03-09 20:00:12.000;2;22.84;58.00;108.56;2004-03-09 20:00:00.000
2004-03-09 22:00:43.000;2;22.63;57.05;108.56;2004-03-09 22:00:00.000

