timestamp;sensor;temp;umid;tsr;timestamp_10min
2004-02-28 23:59:18.000;3;19.53;38.73;48.76;2004-02-29 00:00:00.000
2004-02-29 02:00:50.000;3;18.81;39.89;48.76;2004-02-29 02:00:00.000
2004-02-29 04:00:20.000;3;18.24;41.47;48.76;2004-02-29 04:00:00.000
2004-02-29 06:00:50.000;3;17.80;42.88;46.92;2004-02-29 06:00:00.000
2004-02-29 08:01:20.000;3;17.80;43.18;279.68;2004-02-29 08:00:00.000
2004-02-29 10:00:59.000;3;19.71;40.39;353.28;2004-02-29 10:00:00.000
2004-02-29 12:00:19.000;3;20.85;39.55;309.12;2004-02-29 12:00:00.000
2004-02-29 14:00:20.000;3;21.14;39.75;235.52;2004-02-29 14:00:00.000
2004-02-29 16:00:19.000;3;20.32;41.37;121.44;2004-02-29 16:00:00.000
2004-02-29 18:00:53.000;3;19.73;41.54;50.6;2004-02-29 18:00:00.000
2004-02-29 20:00:22.000;3;19.33;41.64;48.76;2004-02-29 20:00:00.000
2004-02-29 22:00:33.000;3;19.07;42.01;48.76;2004-02-29 22:00:00.000
2004-02-29 23:58:29.000;3;18.77;42.65;48.76;2004-03-01 00:00:00.000
2004-03-01 01:59:23.000;3;18.41;44.05;48.76;2004-03-01 02:00:00.000
2004-03-01 03:58:20.000;3;18.16;44.58;48.76;2004-03-01 04:00:00.000
2004-03-01 06:00:03.000;3;17.80;45.44;46.92;2004-03-01 06:00:00.000
2004-03-01 08:00:21.000;3;22.06;37.05;82.8;2004-03-01 08:00:00.000
2004-03-01 10:00:01.000;3;23.42;35.88;121.44;2004-03-01 10:00:00.000
2004-03-01 12:00:52.000;3;24.22;36.61;209.76;2004-03-01 12:00:00.000
2004-03-01 14:00:28.000;3;25.43;35.12;172.96;2004-03-01 14:00:00.000
2004-03-01 16:00:27.000;3;25.01;34.91;114.08;2004-03-01 16:00:00.000
2004-03-01 17:59:26.000;3;25.08;33.56;53.36;2004-03-01 18:00:00.000
2004-03-01 20:00:17.000;3;21.14;39.62;35.88;2004-03-01 20:00:00.000
2004-03-01 21:58:09.000;3;20.43;40.09;35.88;2004-03-01 22:00:00.000
2004-03-02 00:00:00.000;3;19.56;40.70;35.88;2004-03-02 00:00:00.000
2004-03-02 02:00:33.000;3;18.72;40.97;2.3;2004-03-02 02:00:00.000
2004-03-02 04:01:27.000;3;18.24;41.64;2.3;2004-03-02 04:00:00.000
2004-03-02 06:01:24.000;3;17.67;42.58;2.3;2004-03-02 06:00:00.000
2004-03-02 07:59:26.000;3;23.61;32.29;235.52;2004-03-02 08:00:00.000
2004-03-02 10:00:27.000;3;25.53;29.86;353.28;2004-03-02 10:00:00.000
2004-03-02 12:00:06.000;3;23.79;30.67;368;2004-03-02 12:00:00.000
2004-03-02 14:02:47.000;3;24.61;27.90;279.68;2004-03-02 14:00:00.000
2004-03-02 16:00:25.000;3;23.46;29.68;158.24;2004-03-02 16:00:00.000
2004-03-02 18:01:25.000;3;21.61;30.85;48.76;2004-03-02 18:00:00.000
2004-03-02 20:02:24.000;3;21.24;30.53;35.88;2004-03-02 20:00:00.000
2004-03-02 22:01:28.000;3;20.64;30.74;35.88;2004-03-02 22:00:00.000
2004-03-03 00:00:54.000;3;20.22;30.46;35.88;2004-03-03 00:00:00.000
2004-03-03 02:01:27.000;3;19.73;29.89;2.3;2004-03-03 02:00:00.000
2004-03-03 04:00:30.000;3;18.92;29.68;2.3;2004-03-03 04:00:00.000
2004-03-03 06:02:25.000;3;18.53;30.74;2.3;2004-03-03 06:00:00.000
2004-03-03 07:58:02.000;3;25.31;23.52;279.68;2004-03-03 08:00:00.000
2004-03-03 10:00:29.000;3;24.28;26.17;397.44;2004-03-03 10:00:00.000
2004-03-03 12:02:00.000;3;22.79;29.40;143.52;2004-03-03 12:00:00.000
2004-03-03 14:01:56.000;3;23.43;31.03;114.08;2004-03-03 14:00:00.000
2004-03-03 16:00:28.000;3;23.36;32.01;235.52;2004-03-03 16:00:00.000
