timestamp;sensor;temp;umid;tsr;timestamp_10min
2004-02-28 23:59:51.000;24;18.12;41.41;1.38;2004-02-29 00:00:00.000
2004-02-29 00:59:48.000;24;17.34;42.71;1.38;2004-02-29 01:00:00.000
2004-02-29 02:00:19.000;24;16.68;44.51;1.38;2004-02-29 02:00:00.000
2004-02-29 02:59:49.000;24;16.04;46.36;1.38;2004-02-29 03:00:00.000
2004-02-29 03:59:48.000;24;15.75;47.66;1.38;2004-02-29 04:00:00.000
2004-02-29 04:59:49.000;24;15.46;48.83;1.38;2004-02-29 05:00:00.000
2004-02-29 05:59:49.000;24;15.08;50.51;1.38;2004-02-29 06:00:00.000
2004-02-29 06:59:55.000;24;14.98;51.05;30.36;2004-02-29 07:00:00.000
2004-02-29 07:59:54.000;24;15.65;48.90;596.16;2004-02-29 08:00:00.000
2004-02-29 08:59:53.000;24;22.17;34.53;1023.04;2004-02-29 09:00:00.000
2004-02-29 10:00:02.000;24;20.94;37.29;713.92;2004-02-29 10:00:00.000
2004-02-29 10:59:49.000;24;22.36;35.09;964.16;2004-02-29 11:00:00.000
2004-02-29 11:59:54.000;24;22.96;34.53;1081.92;2004-02-29 12:00:00.000
2004-02-29 13:00:00.000;24;22.49;35.99;1081.92;2004-02-29 13:00:00.000
2004-02-29 13:59:49.000;24;22.85;35.78;831.68;2004-02-29 14:00:00.000
2004-02-29 14:59:50.000;24;22.06;37.09;655.04;2004-02-29 15:00:00.000
2004-02-29 15:59:50.000;24;20.64;40.33;338.56;2004-02-29 16:00:00.000
2004-02-29 16:59:50.000;24;20.15;40.63;235.52;2004-02-29 17:00:00.000
2004-02-29 18:00:20.000;24;19.54;41.57;128.8;2004-02-29 18:00:00.000
2004-02-29 18:59:30.000;24;19.12;41.98;128.8;2004-02-29 19:00:00.000
2004-02-29 20:00:02.000;24;18.93;42.21;128.8;2004-02-29 20:00:00.000
2004-02-29 20:59:56.000;24;18.63;42.78;128.8;2004-02-29 21:00:00.000
2004-02-29 21:59:50.000;24;18.55;42.91;128.8;2004-02-29 22:00:00.000
2004-02-29 22:59:56.000;24;18.32;43.41;128.8;2004-02-29 23:00:00.000
2004-02-29 23:59:50.000;24;18.10;44.11;121.44;2004-03-01 00:00:00.000
2004-03-01 01:00:26.000;24;17.68;45.60;121.44;2004-03-01 01:00:00.000
2004-03-01 01:59:51.000;24;17.38;46.32;121.44;2004-03-01 02:00:00.000
2004-03-01 02:59:51.000;24;17.16;46.68;121.44;2004-03-01 03:00:00.000
2004-03-01 03:59:21.000;24;16.90;47.31;114.08;2004-03-01 04:00:00.000
2004-03-01 04:59:51.000;24;16.53;47.89;114.08;2004-03-01 05:00:00.000
2004-03-01 05:59:51.000;24;15.99;50.12;108.56;2004-03-01 06:00:00.000
2004-03-01 07:00:02.000;24;15.56;51.25;121.44;2004-03-01 07:00:00.000
2004-03-01 07:59:52.000;24;23.83;33.42;217.12;2004-03-01 08:00:00.000
2004-03-01 09:00:22.000;24;24.43;32.79;209.76;2004-03-01 09:00:00.000
2004-03-01 09:59:51.000;24;25.66;32.15;294.4;2004-03-01 10:00:00.000
2004-03-01 11:00:15.000;24;26.26;31.63;224.48;2004-03-01 11:00:00.000
2004-03-01 11:59:52.000;24;28.98;28.97;684.48;2004-03-01 12:00:00.000
2004-03-01 12:59:52.000;24;29.78;27.82;831.68;2004-03-01 13:00:00.000
2004-03-01 14:00:22.000;24;30.19;27.65;456.32;2004-03-01 14:00:00.000
2004-03-01 14:59:01.000;24;30.16;27.03;309.12;2004-03-01 15:00:00.000
2004-03-01 15:59:39.000;24;29.96;26.75;294.4;2004-03-01 16:00:00.000
2004-03-01 16:59:59.000;24;30.01;26.03;250.24;2004-03-01 17:00:00.000
2004-03-01 18:00:04.000;24;29.61;26.03;150.88;2004-03-01 18:00:00.000
2004-03-01 19:00:32.000;24;22.41;38.73;143.52;2004-03-01 19:00:00.000
2004-03-01 20:00:01.000;24;21.59;39.38;143.52;2004-03-01 20:00:00.000
2004-03-01 20:59:52.000;24;20.98;39.82;143.52;2004-03-01 21:00:00.000
2004-03-01 22:00:00.000;24;20.55;40.39;143.52;2004-03-01 22:00:00.000
2004-03-01 23:00:17.000;24;19.77;41.10;143.52;2004-03-01 23:00:00.000
2004-03-02 00:00:12.000;24;19.38;41.27;143.52;2004-03-02 00:00:00.000
2004-03-02 00:59:53.000;24;18.42;41.47;1.38;2004-03-02 01:00:00.000
2004-03-02 01:59:53.000;24;17.57;42.71;0.92;2004-03-02 02:00:00.000
