timestamp;sensor;temp;umid;tsr;timestamp_10min
2004-02-28 23:59:51.000;24;18.12;41.71;1.38;2004-02-29 00:00:00.000
2004-02-29 00:29:56.000;24;18.00;41.89;1.38;2004-02-29 00:30:00.000
2004-02-29 00:59:48.000;24;17.34;45.85;1.38;2004-02-29 01:00:00.000
2004-02-29 01:30:18.000;24;17.00;47.83;1.38;2004-02-29 01:30:00.000
2004-02-29 02:00:19.000;24;16.68;45.93;1.38;2004-02-29 02:00:00.000
2004-02-29 02:29:49.000;24;16.40;48.25;1.38;2004-02-29 02:30:00.000
2004-02-29 02:59:49.000;24;16.04;48.58;1.38;2004-02-29 03:00:00.000
2004-02-29 03:29:49.000;24;16.02;48.49;1.38;2004-02-29 03:30:00.000
2004-02-29 03:59:48.000;24;15.75;51.83;1.38;2004-02-29 04:00:00.000
2004-02-29 04:29:49.000;24;15.58;53.17;1.38;2004-02-29 04:30:00.000
2004-02-29 04:59:49.000;24;15.46;49.52;1.38;2004-02-29 05:00:00.000
2004-02-29 05:30:19.000;24;15.17;53.58;1.38;2004-02-29 05:30:00.000
2004-02-29 05:59:49.000;24;15.08;53.17;1.38;2004-02-29 06:00:00.000
2004-02-29 06:29:49.000;24;15.02;53.89;2.3;2004-02-29 06:30:00.000
2004-02-29 06:59:55.000;24;14.98;52.97;30.36;2004-02-29 07:00:00.000
2004-02-29 07:29:55.000;24;15.11;52.14;121.44;2004-02-29 07:30:00.000
2004-02-29 07:59:54.000;24;15.65;53.28;596.16;2004-02-29 08:00:00.000
2004-02-29 08:29:49.000;24;19.70;42.34;861.12;2004-02-29 08:30:00.000
2004-02-29 08:59:53.000;24;22.17;35.40;1023.04;2004-02-29 09:00:00.000
2004-02-29 09:29:49.000;24;22.23;34.97;964.16;2004-02-29 09:30:00.000
2004-02-29 10:00:02.000;24;20.94;38.25;713.92;2004-02-29 10:00:00.000
2004-02-29 10:30:27.000;24;22.12;38.46;964.16;2004-02-29 10:30:00.000
2004-02-29 10:59:49.000;24;22.36;36.50;964.16;2004-02-29 11:00:00.000
2004-02-29 11:29:49.000;24;22.96;36.51;1081.92;2004-02-29 11:30:00.000
2004-02-29 11:59:54.000;24;22.96;35.02;1081.92;2004-02-29 12:00:00.000
2004-02-29 12:29:53.000;24;22.73;37.25;802.24;2004-02-29 12:30:00.000
2004-02-29 13:00:00.000;24;22.49;37.35;1081.92;2004-02-29 13:00:00.000
2004-02-29 13:29:49.000;24;22.75;37.16;1081.92;2004-02-29 13:30:00.000
2004-02-29 13:59:49.000;24;22.85;38.70;831.68;2004-02-29 14:00:00.000
2004-02-29 14:29:55.000;24;22.19;39.29;1317.44;2004-02-29 14:30:00.000
2004-02-29 14:59:50.000;24;22.06;40.75;655.04;2004-02-29 15:00:00.000
2004-02-29 15:29:58.000;24;21.39;41.60;397.44;2004-02-29 15:30:00.000
2004-02-29 15:59:50.000;24;20.64;41.68;338.56;2004-02-29 16:00:00.000
2004-02-29 16:29:20.000;24;20.36;43.38;250.24;2004-02-29 16:30:00.000
2004-02-29 16:59:50.000;24;20.15;44.02;235.52;2004-02-29 17:00:00.000
2004-02-29 17:29:50.000;24;19.92;40.91;165.6;2004-02-29 17:30:00.000
2004-02-29 18:00:20.000;24;19.54;44.31;128.8;2004-02-29 18:00:00.000
2004-02-29 18:29:49.000;24;19.20;42.88;128.8;2004-02-29 18:30:00.000
2004-02-29 18:59:30.000;24;19.12;45.40;128.8;2004-02-29 19:00:00.000
2004-02-29 19:29:50.000;24;18.99;45.24;128.8;2004-02-29 19:30:00.000
2004-02-29 20:00:02.000;24;18.93;43.61;128.8;2004-02-29 20:00:00.000
2004-02-29 20:29:50.000;24;18.72;45.76;128.8;2004-02-29 20:30:00.000
2004-02-29 20:59:56.000;24;18.63;45.49;128.8;2004-02-29 21:00:00.000
2004-02-29 21:29:50.000;24;18.59;45.16;128.8;2004-02-29 21:30:00.000
2004-02-29 21:59:50.000;24;18.55;44.16;128.8;2004-02-29 22:00:00.000
2004-02-29 22:29:50.000;24;18.42;46.50;128.8;2004-02-29 22:30:00.000
2004-02-29 22:59:56.000;24;18.32;45.63;128.8;2004-02-29 23:00:00.000
