timestamp;sensor;temp;umid;tsr;timestamp_10min
2004-02-28 23:59:49.000;26;20.21;47.38;8.92814;2004-02-29 00:00:00.000
2004-02-29 00:29:50.000;26;21.34;47.41;9.84176;2004-02-29 00:30:00.000
2004-02-29 00:59:49.000;26;18.68;44.29;8.32199;2004-02-29 01:00:00.000
2004-02-29 01:29:49.000;26;19.69;50.47;7.6183;2004-02-29 01:30:00.000
2004-02-29 01:59:52.000;26;16.72;52.94;7.97092;2004-02-29 02:00:00.000
2004-02-29 02:29:48.000;26;19.16;51.83;7.90737;2004-02-29 02:30:00.000
2004-02-29 02:59:49.000;26;17.29;52.98;8.21585;2004-02-29 03:00:00.000
2004-02-29 03:29:49.000;26;17.21;53.91;8.4611;2004-02-29 03:30:00.000
2004-02-29 04:00:20.000;26;15.63;55.38;7.58687;2004-02-29 04:00:00.000
2004-02-29 04:29:49.000;26;17.78;54.05;8.56842;2004-02-29 04:30:00.000
2004-02-29 05:00:19.000;26;15.37;54.67;7.95616;2004-02-29 05:00:00.000
2004-02-29 05:29:48.000;26;18.01;53.23;8.24406;2004-02-29 05:30:00.000
2004-02-29 06:00:19.000;26;17.69;56.58;8.80942;2004-02-29 06:00:00.000
2004-02-29 06:29:49.000;26;15.32;60.25;9.36179;2004-02-29 06:30:00.000
2004-02-29 06:59:49.000;26;15.73;55.00;52.2523;2004-02-29 07:00:00.000
2004-02-29 07:29:49.000;26;15.24;53.99;185.959;2004-02-29 07:30:00.000
2004-02-29 07:59:49.000;26;18.90;53.77;888.615;2004-02-29 08:00:00.000
2004-02-29 08:30:19.000;26;22.64;46.62;1148.6;2004-02-29 08:30:00.000
2004-02-29 08:59:19.000;26;23.57;38.20;1454.19;2004-02-29 09:00:00.000
2004-02-29 09:29:49.000;26;25.65;36.34;1222.67;2004-02-29 09:30:00.000
2004-02-29 10:00:20.000;26;21.28;42.81;1236.24;2004-02-29 10:00:00.000
2004-02-29 10:30:49.000;26;25.41;38.36;1191.64;2004-02-29 10:30:00.000
2004-02-29 10:59:50.000;26;26.02;39.16;1149.16;2004-02-29 11:00:00.000
2004-02-29 11:29:50.000;26;25.39;36.68;1154.52;2004-02-29 11:30:00.000
2004-02-29 11:59:50.000;26;24.16;39.77;1206.67;2004-02-29 12:00:00.000
2004-02-29 12:29:50.000;26;23.74;40.73;892.66;2004-02-29 12:30:00.000
2004-02-29 12:59:50.000;26;25.84;43.81;1248.51;2004-02-29 13:00:00.000
2004-02-29 13:29:50.000;26;26.61;39.99;1089.84;2004-02-29 13:30:00.000
2004-02-29 13:59:50.000;26;22.98;44.12;971.207;2004-02-29 14:00:00.000
2004-02-29 14:29:56.000;26;23.77;40.48;1565.32;2004-02-29 14:30:00.000
2004-02-29 14:59:50.000;26;25.29;39.12;701.89;2004-02-29 15:00:00.000
2004-02-29 15:29:49.000;26;25.47;42.65;437.54;2004-02-29 15:30:00.000
2004-02-29 15:59:50.000;26;22.24;50.00;377.041;2004-02-29 16:00:00.000
