timestamp;sensor;temp;umid;tsr;timestamp_10min
2004-02-29 00:00:19.000;16;17.87;43.25;1.38;2004-02-29 00:00:00.000
2004-02-29 03:59:19.000;16;15.93;47.53;0.92;2004-02-29 04:00:00.000
2004-02-29 07:59:48.000;16;15.87;49.35;1847.36;2004-02-29 08:00:00.000
2004-02-29 11:59:59.000;16;21.18;39.78;1847.36;2004-02-29 12:00:00.000
2004-02-29 15:59:27.000;16;19.57;43.95;890.56;2004-02-29 16:00:00.000
2004-02-29 20:00:01.000;16;18.42;44.87;1.38;2004-02-29 20:00:00.000
2004-03-01 00:00:28.000;16;17.82;45.96;1.38;2004-03-01 00:00:00.000
2004-03-01 04:00:51.000;16;16.53;49.09;1.38;2004-03-01 04:00:00.000
2004-03-01 07:59:52.000;16;24.42;33.63;323.84;2004-03-01 08:00:00.000
2004-03-01 12:00:01.000;16;28.53;30.25;1847.36;2004-03-01 12:00:00.000
2004-03-01 15:59:51.000;16;22.86;41.54;625.6;2004-03-01 16:00:00.000
2004-03-01 20:00:07.000;16;20.48;42.65;46.92;2004-03-01 20:00:00.000
2004-03-01 23:59:39.000;16;18.17;44.87;43.24;2004-03-02 00:00:00.000
2004-03-02 03:59:27.000;16;15.55;49.03;0.92;2004-03-02 04:00:00.000
2004-03-02 07:59:54.000;16;26.43;28.54;1847.36;2004-03-02 08:00:00.000
2004-03-02 12:00:38.000;16;22.11;32.93;1847.36;2004-03-02 12:00:00.000
2004-03-02 15:59:29.000;16;21.74;31.73;1847.36;2004-03-02 16:00:00.000
2004-03-02 19:59:55.000;16;21.39;30.74;46.92;2004-03-02 20:00:00.000
2004-03-02 23:59:54.000;16;19.43;30.96;43.24;2004-03-03 00:00:00.000
2004-03-03 04:00:55.000;16;16.87;32.89;0.92;2004-03-03 04:00:00.000
2004-03-03 07:59:30.000;16;29.51;19.88;1847.36;2004-03-03 08:00:00.000
2004-03-03 12:02:02.000;16;22.26;31.59;1435.2;2004-03-03 12:00:00.000
2004-03-03 15:59:28.000;16;22.31;36.12;1847.36;2004-03-03 16:00:00.000
2004-03-03 19:59:56.000;16;22.15;36.57;46.92;2004-03-03 20:00:00.000
2004-03-03 23:59:59.000;16;18.62;41.71;0.92;2004-03-04 00:00:00.000
2004-03-04 04:00:32.000;16;16.64;44.08;0.92;2004-03-04 04:00:00.000
2004-03-04 08:00:34.000;16;18.18;41.30;1847.36;2004-03-04 08:00:00.000
2004-03-04 12:00:05.000;16;22.41;34.81;1847.36;2004-03-04 12:00:00.000
2004-03-04 16:00:09.000;16;20.95;40.97;1847.36;2004-03-04 16:00:00.000
2004-03-04 20:00:01.000;16;20.21;41.84;16.56;2004-03-04 20:00:00.000
2004-03-04 23:59:35.000;16;18.58;43.65;15.64;2004-03-05 00:00:00.000
2004-03-05 04:00:01.000;16;17.43;43.81;15.64;2004-03-05 04:00:00.000
2004-03-05 08:00:37.000;16;18.71;43.65;1847.36;2004-03-05 08:00:00.000
2004-03-05 11:59:33.000;16;21.35;41.24;1847.36;2004-03-05 12:00:00.000
2004-03-05 15:59:03.000;16;21.67;43.71;1847.36;2004-03-05 16:00:00.000
2004-03-05 19:59:34.000;16;20.92;43.95;18.4;2004-03-05 20:00:00.000
2004-03-06 00:00:37.000;16;19.20;45.76;17.48;2004-03-06 00:00:00.000
2004-03-06 04:00:03.000;16;18.21;47.44;17.48;2004-03-06 04:00:00.000
2004-03-06 08:00:04.000;16;20.75;41.57;1847.36;2004-03-06 08:00:00.000
2004-03-06 12:00:41.000;16;24.79;36.95;1847.36;2004-03-06 12:00:00.000
2004-03-06 15:59:38.000;16;24.25;38.39;1317.44;2004-03-06 16:00:00.000
2004-03-06 20:00:16.000;16;21.04;45.80;17.48;2004-03-06 20:00:00.000
2004-03-07 00:00:17.000;16;19.28;48.67;16.56;2004-03-07 00:00:00.000
2004-03-07 04:00:15.000;16;18.00;49.67;0.92;2004-03-07 04:00:00.000
2004-03-07 08:00:37.000;16;22.07;39.78;1847.36;2004-03-07 08:00:00.000
2004-03-07 12:00:16.000;16;24.91;39.55;1847.36;2004-03-07 12:00:00.000
2004-03-07 16:00:05.000;16;25.49;37.43;1847.36;2004-03-07 16:00:00.000
2004-03-07 20:00:13.000;16;22.27;44.41;1.38;2004-03-07 20:00:00.000
2004-03-08 00:00:07.000;16;20.96;45.57;1.38;2004-03-08 00:00:00.000
2004-03-08 03:59:35.000;16;19.97;46.06;1.38;2004-03-08 04:00:00.000
2004-03-08 08:00:09.000;16;21.73;45.83;1847.36;2004-03-08 08:00:00.000
2004-03-08 11:59:30.000;16;21.16;49.64;1847.36;2004-03-08 12:00:00.000
2004-03-08 16:00:08.000;16;20.92;46.36;1847.36;2004-03-08 16:00:00.000
2004-03-08 19:59:37.000;16;24.22;36.64;34.04;2004-03-08 20:00:00.000
2004-03-09 00:00:36.000;16;23.15;36.40;34.04;2004-03-09 00:00:00.000
2004-03-09 04:00:42.000;16;21.04;38.73;0.92;2004-03-09 04:00:00.000
2004-03-09 08:00:02.000;16;20.51;42.85;1847.36;2004-03-09 08:00:00.000
2004-03-09 12:00:40.000;16;20.49;50.41;1847.36;2004-03-09 12:00:00.000
2004-03-09 16:00:03.000;16;19.44;55.42;1847.36;2004-03-09 16:00:00.000
2004-03-09 20:00:12.000;16;22.63;45.90;18.4;2004-03-09 20:00:00.000

