timestamp;sensor;temp;umid;tsr;timestamp_10min
2004-02-29 00:00:18.000;17;18.68;40.16;0.46;2004-02-29 00:00:00.000
2004-02-29 00:29:55.000;17;18.52;42.04;0.46;2004-02-29 00:30:00.000
2004-02-29 00:59:20.000;17;18.07;41.36;0.46;2004-02-29 01:00:00.000
2004-02-29 01:29:51.000;17;17.78;46.60;0.46;2004-02-29 01:30:00.000
2004-02-29 01:59:21.000;17;17.49;46.76;0.46;2004-02-29 02:00:00.000
2004-02-29 02:29:54.000;17;17.19;37.13;0.46;2004-02-29 02:30:00.000
2004-02-29 03:00:24.000;17;16.97;43.98;0.46;2004-02-29 03:00:00.000
2004-02-29 03:28:49.000;17;16.85;43.56;0.46;2004-02-29 03:30:00.000
2004-02-29 03:59:48.000;17;16.67;46.24;0.46;2004-02-29 04:00:00.000
2004-02-29 04:29:19.000;17;16.51;40.93;0.46;2004-02-29 04:30:00.000
2004-02-29 04:59:49.000;17;16.36;51.87;0.46;2004-02-29 05:00:00.000
2004-02-29 05:31:25.000;17;16.22;40.16;0.46;2004-02-29 05:30:00.000
2004-02-29 05:57:19.000;17;16.02;46.98;0.46;2004-02-29 06:00:00.000
2004-02-29 06:32:50.000;17;16.26;48.63;2.3;2004-02-29 06:30:00.000
2004-02-29 06:59:53.000;17;16.00;50.02;35.88;2004-02-29 07:00:00.000
2004-02-29 07:30:21.000;17;15.97;49.16;250.24;2004-02-29 07:30:00.000
2004-02-29 08:00:22.000;17;16.53;40.58;1258.56;2004-02-29 08:00:00.000
2004-02-29 08:29:23.000;17;19.75;39.17;1376.32;2004-02-29 08:30:00.000
2004-02-29 08:59:55.000;17;21.48;40.67;1140.8;2004-02-29 09:00:00.000
2004-02-29 09:32:20.000;17;21.33;34.44;861.12;2004-02-29 09:30:00.000
2004-02-29 09:59:58.000;17;20.72;41.52;655.04;2004-02-29 10:00:00.000
2004-02-29 10:30:19.000;17;21.12;36.64;713.92;2004-02-29 10:30:00.000
2004-02-29 10:59:51.000;17;21.25;38.85;655.04;2004-02-29 11:00:00.000
2004-02-29 11:30:01.000;17;21.20;40.89;684.48;2004-02-29 11:30:00.000
2004-02-29 12:00:23.000;17;21.20;43.73;684.48;2004-02-29 12:00:00.000
2004-02-29 12:30:50.000;17;21.16;43.82;596.16;2004-02-29 12:30:00.000
