timestamp;sensor;temp;umid;tsr;timestamp_10min
2004-02-29 00:00:18.000;17;22.42;48.36;0.552;2004-02-29 00:00:00.000
2004-02-29 00:59:20.000;17;21.69;49.41;0.552;2004-02-29 01:00:00.000
2004-02-29 01:59:21.000;17;21.00;50.70;0.552;2004-02-29 02:00:00.000
2004-02-29 03:00:24.000;17;20.38;52.50;0.552;2004-02-29 03:00:00.000
2004-02-29 03:59:48.000;17;20.01;53.66;0.552;2004-02-29 04:00:00.000
2004-02-29 04:59:49.000;17;19.63;55.00;0.552;2004-02-29 05:00:00.000
2004-02-29 05:57:19.000;17;19.24;56.54;0.552;2004-02-29 06:00:00.000
2004-02-29 06:59:53.000;17;19.21;56.85;43.06;2004-02-29 07:00:00.000
2004-02-29 08:00:22.000;17;19.85;55.71; 1510;2004-02-29 08:00:00.000
2004-02-29 08:59:55.000;17;25.79;42.90; 1369;2004-02-29 09:00:00.000
2004-02-29 09:59:58.000;17;24.87;45.79;786.0;2004-02-29 10:00:00.000
2004-02-29 10:59:51.000;17;25.50;45.42;786.0;2004-02-29 11:00:00.000
2004-02-29 12:00:23.000;17;25.44;46.28;821.4;2004-02-29 12:00:00.000
2004-02-29 12:59:52.000;17;25.40;47.38;821.4;2004-02-29 13:00:00.000
2004-02-29 13:57:49.000;17;25.57;47.87;680.1;2004-02-29 14:00:00.000
2004-02-29 14:59:56.000;17;25.42;48.36;494.6;2004-02-29 15:00:00.000
2004-02-29 16:00:57.000;17;24.20;49.73;269.4;2004-02-29 16:00:00.000
2004-02-29 16:59:26.000;17;23.86;49.77;145.7;2004-02-29 17:00:00.000
2004-02-29 17:59:51.000;17;23.45;50.14;15.46;2004-02-29 18:00:00.000
2004-02-29 18:59:59.000;17;22.87;50.94;8.280;2004-02-29 19:00:00.000
2004-02-29 19:59:28.000;17;22.68;51.10;8.280;2004-02-29 20:00:00.000
2004-02-29 20:59:59.000;17;22.81;50.46;8.280;2004-02-29 21:00:00.000
2004-02-29 21:59:53.000;17;22.49;51.10;8.280;2004-02-29 22:00:00.000
2004-02-29 22:59:50.000;17;22.20;51.78;8.280;2004-02-29 23:00:00.000
2004-02-29 23:59:53.000;17;22.12;51.98;8.280;2004-03-01 00:00:00.000
2004-03-01 00:59:55.000;17;21.39;53.74;7.728;2004-03-01 01:00:00.000
2004-03-01 02:00:27.000;17;21.14;54.65;7.728;2004-03-01 02:00:00.000
2004-03-01 02:59:51.000;17;20.86;55.04;7.728;2004-03-01 03:00:00.000
2004-03-01 03:59:28.000;17;20.48;55.83;7.728;2004-03-01 04:00:00.000
2004-03-01 05:00:34.000;17;20.20;56.50;7.728;2004-03-01 05:00:00.000
2004-03-01 05:59:25.000;17;19.82;57.94;7.176;2004-03-01 06:00:00.000
2004-03-01 06:59:56.000;17;19.47;58.99;34.22;2004-03-01 07:00:00.000
2004-03-01 08:00:04.000;17;26.66;44.35;108.2;2004-03-01 08:00:00.000
2004-03-01 09:00:23.000;17;27.31;43.60;117.0;2004-03-01 09:00:00.000
2004-03-01 10:00:26.000;17;28.56;42.86;251.7;2004-03-01 10:00:00.000
2004-03-01 10:59:59.000;17;29.47;42.03;154.6;2004-03-01 11:00:00.000
2004-03-01 11:59:59.000;17;31.39;39.89;609.4;2004-03-01 12:00:00.000
2004-03-01 12:59:52.000;17;27.84;47.99;644.7;2004-03-01 13:00:00.000
2004-03-01 14:00:01.000;17;27.08;51.18;441.6;2004-03-01 14:00:00.000
2004-03-01 14:59:52.000;17;27.27;50.02;300.3;2004-03-01 15:00:00.000
2004-03-01 16:00:24.000;17;27.18;49.17;282.6;2004-03-01 16:00:00.000
2004-03-01 17:00:16.000;17;27.26;47.71;198.7;2004-03-01 17:00:00.000
2004-03-01 17:59:58.000;17;26.81;47.91;112.6;2004-03-01 18:00:00.000
2004-03-01 18:59:59.000;17;26.50;47.63;108.2;2004-03-01 19:00:00.000
2004-03-01 20:00:21.000;17;25.68;47.46;103.8;2004-03-01 20:00:00.000
2004-03-01 20:59:52.000;17;24.93;48.11;103.8;2004-03-01 21:00:00.000
2004-03-01 21:59:53.000;17;24.33;48.36;103.8;2004-03-01 22:00:00.000
2004-03-01 23:00:02.000;17;23.54;49.13;103.8;2004-03-01 23:00:00.000
2004-03-01 23:59:53.000;17;23.16;49.57;103.8;2004-03-02 00:00:00.000
2004-03-02 01:00:01.000;17;22.05;49.77;0.552;2004-03-02 01:00:00.000
2004-03-02 01:59:54.000;17;21.41;50.54;0.552;2004-03-02 02:00:00.000
2004-03-02 03:00:07.000;17;20.94;51.58;0.552;2004-03-02 03:00:00.000
2004-03-02 04:00:05.000;17;20.53;52.42;0.552;2004-03-02 04:00:00.000
2004-03-02 04:59:40.000;17;19.99;53.34;0.552;2004-03-02 05:00:00.000
2004-03-02 05:59:45.000;17;19.89;53.38;0.552;2004-03-02 06:00:00.000
2004-03-02 06:59:46.000;17;19.75;53.58;56.30;2004-03-02 07:00:00.000
