timestamp;sensor;temp;umid;tsr;timestamp_10min
2004-02-29 00:00:53.000;20;18.03;46.20;0.993348;2004-02-29 00:00:00.000
2004-02-29 00:29:48.000;20;17.96;40.32;0.913604;2004-02-29 00:30:00.000
2004-02-29 01:00:23.000;20;19.63;38.76;0.868848;2004-02-29 01:00:00.000
2004-02-29 01:30:22.000;20;15.37;40.97;0.800575;2004-02-29 01:30:00.000
2004-02-29 01:59:48.000;20;17.16;49.90;0.993467;2004-02-29 02:00:00.000
2004-02-29 02:29:48.000;20;16.24;47.53;1.02698;2004-02-29 02:30:00.000
2004-02-29 02:59:52.000;20;14.48;46.37;0.96079;2004-02-29 03:00:00.000
2004-02-29 03:29:50.000;20;14.48;47.27;1.03164;2004-02-29 03:30:00.000
2004-02-29 03:59:54.000;20;16.32;45.63;0.939197;2004-02-29 04:00:00.000
2004-02-29 04:29:55.000;20;14.03;40.89;1.00691;2004-02-29 04:30:00.000
2004-02-29 04:59:49.000;20;15.74;49.68;0.98561;2004-02-29 05:00:00.000
2004-02-29 05:29:49.000;20;16.88;46.18;0.799507;2004-02-29 05:30:00.000
2004-02-29 05:59:55.000;20;17.45;43.27;1.04341;2004-02-29 06:00:00.000
2004-02-29 06:29:49.000;20;15.25;47.84;1.88917;2004-02-29 06:30:00.000
2004-02-29 06:59:49.000;20;15.10;45.13;63.7764;2004-02-29 07:00:00.000
2004-02-29 07:29:50.000;20;13.78;51.09;322.143;2004-02-29 07:30:00.000
2004-02-29 07:59:49.000;20;15.69;48.98;2118.24;2004-02-29 08:00:00.000
2004-02-29 08:30:21.000;20;24.37;37.52;1956.65;2004-02-29 08:30:00.000
2004-02-29 08:59:52.000;20;19.73;33.10;1707.79;2004-02-29 09:00:00.000
2004-02-29 09:29:54.000;20;19.84;33.93;1580.3;2004-02-29 09:30:00.000
2004-02-29 09:59:57.000;20;20.20;37.67;873.154;2004-02-29 10:00:00.000
2004-02-29 10:29:49.000;20;24.99;40.16;1289.46;2004-02-29 10:30:00.000
2004-02-29 10:59:50.000;20;21.47;33.55;978.154;2004-02-29 11:00:00.000
2004-02-29 11:29:50.000;20;20.72;33.96;1098.31;2004-02-29 11:30:00.000
2004-02-29 11:59:58.000;20;20.71;35.30;920.405;2004-02-29 12:00:00.000
2004-02-29 12:29:56.000;20;21.48;36.41;874.609;2004-02-29 12:30:00.000
2004-02-29 12:59:54.000;20;24.08;42.07;947.609;2004-02-29 13:00:00.000
