timestamp;sensor;temp;umid;tsr;timestamp_10min
2004-02-29 00:00:53.000;20;18.32;42.51;0.92;2004-02-29 00:00:00.000
2004-02-29 03:59:54.000;20;16.48;46.75;0.92;2004-02-29 04:00:00.000
2004-02-29 07:59:49.000;20;16.67;47.27;1847.36;2004-02-29 08:00:00.000
2004-02-29 11:59:58.000;20;21.99;38.15;1023.04;2004-02-29 12:00:00.000
2004-02-29 15:59:49.000;20;20.67;41.88;323.84;2004-02-29 16:00:00.000
2004-02-29 19:59:57.000;20;18.93;43.78;15.64;2004-02-29 20:00:00.000
2004-02-29 23:59:55.000;20;18.31;44.97;15.64;2004-03-01 00:00:00.000
2004-03-01 04:00:02.000;20;17.02;48.09;14.72;2004-03-01 04:00:00.000
2004-03-01 07:59:57.000;20;23.04;36.61;136.16;2004-03-01 08:00:00.000
2004-03-01 11:59:52.000;20;27.16;33.07;743.36;2004-03-01 12:00:00.000
2004-03-01 16:00:05.000;20;24.55;38.59;235.52;2004-03-01 16:00:00.000
2004-03-01 20:00:12.000;20;21.45;41.88;34.04;2004-03-01 20:00:00.000
2004-03-01 23:59:59.000;20;18.91;43.75;34.04;2004-03-02 00:00:00.000
2004-03-02 03:59:57.000;20;16.98;45.30;0.92;2004-03-02 04:00:00.000
2004-03-02 08:00:29.000;20;27.56;26.96;1847.36;2004-03-02 08:00:00.000
2004-03-02 11:59:53.000;20;24.40;29.89;920;2004-03-02 12:00:00.000
2004-03-02 15:59:57.000;20;24.67;27.75;684.48;2004-03-02 16:00:00.000
2004-03-02 19:59:58.000;20;22.14;30.25;34.04;2004-03-02 20:00:00.000
2004-03-02 23:59:59.000;20;19.91;30.53;35.88;2004-03-03 00:00:00.000
2004-03-03 03:59:57.000;20;18.17;30.99;0.92;2004-03-03 04:00:00.000
2004-03-03 07:59:58.000;20;30.37;18.99;1847.36;2004-03-03 08:00:00.000
2004-03-03 11:59:56.000;20;25.21;27.39;537.28;2004-03-03 12:00:00.000
2004-03-03 16:00:02.000;20;25.96;29.79;964.16;2004-03-03 16:00:00.000
2004-03-03 19:59:59.000;20;22.63;35.26;35.88;2004-03-03 20:00:00.000
2004-03-03 23:59:57.000;20;20.14;38.32;0.92;2004-03-04 00:00:00.000
2004-03-04 03:59:58.000;20;18.08;40.66;0.92;2004-03-04 04:00:00.000
2004-03-04 07:59:59.000;20;22.61;32.58;1847.36;2004-03-04 08:00:00.000
2004-03-04 12:00:05.000;20;26.87;27.29;964.16;2004-03-04 12:00:00.000
2004-03-04 15:59:33.000;20;23.63;34.74;684.48;2004-03-04 16:00:00.000
2004-03-04 20:00:08.000;20;21.42;39.34;23;2004-03-04 20:00:00.000
2004-03-04 23:59:59.000;20;19.99;40.22;23;2004-03-05 00:00:00.000
2004-03-05 04:00:00.000;20;18.43;41.67;6.9;2004-03-05 04:00:00.000
2004-03-05 07:59:31.000;20;23.83;32.86;1847.36;2004-03-05 08:00:00.000
2004-03-05 12:00:07.000;20;24.03;35.36;861.12;2004-03-05 12:00:00.000
2004-03-05 16:00:06.000;20;23.69;38.63;964.16;2004-03-05 16:00:00.000
2004-03-05 20:00:02.000;20;21.47;42.11;23;2004-03-05 20:00:00.000
2004-03-06 00:00:08.000;20;19.80;44.44;23;2004-03-06 00:00:00.000
2004-03-06 04:00:08.000;20;18.67;46.42;23;2004-03-06 04:00:00.000
2004-03-06 08:00:05.000;20;22.77;37.23;1847.36;2004-03-06 08:00:00.000
2004-03-06 12:00:06.000;20;26.18;34.46;964.16;2004-03-06 12:00:00.000
2004-03-06 16:00:04.000;20;25.37;36.33;441.6;2004-03-06 16:00:00.000
2004-03-06 20:00:10.000;20;22.21;42.61;24.84;2004-03-06 20:00:00.000
2004-03-07 00:00:13.000;20;20.54;45.17;24.84;2004-03-07 00:00:00.000
2004-03-07 04:00:12.000;20;19.01;46.95;0.92;2004-03-07 04:00:00.000
2004-03-07 08:00:04.000;20;24.45;34.88;1847.36;2004-03-07 08:00:00.000
2004-03-07 11:59:41.000;20;26.85;35.64;964.16;2004-03-07 12:00:00.000
2004-03-07 16:00:05.000;20;27.24;34.32;713.92;2004-03-07 16:00:00.000
2004-03-07 20:00:16.000;20;23.62;41.10;17.48;2004-03-07 20:00:00.000
2004-03-08 00:00:03.000;20;22.17;42.61;17.48;2004-03-08 00:00:00.000
2004-03-08 04:00:08.000;20;20.93;43.61;17.48;2004-03-08 04:00:00.000
2004-03-08 08:00:10.000;20;26.78;34.53;1847.36;2004-03-08 08:00:00.000
2004-03-08 11:59:33.000;20;24.99;39.65;1081.92;2004-03-08 12:00:00.000
2004-03-08 15:59:31.000;20;25.02;36.64;713.92;2004-03-08 16:00:00.000
2004-03-08 20:00:00.000;20;24.79;35.40;30.36;2004-03-08 20:00:00.000
2004-03-09 00:00:02.000;20;23.59;35.68;30.36;2004-03-09 00:00:00.000
2004-03-09 04:00:11.000;20;21.95;36.95;0.92;2004-03-09 04:00:00.000
2004-03-09 08:00:13.000;20;25.54;32.44;1847.36;2004-03-09 08:00:00.000
2004-03-09 12:00:10.000;20;23.18;43.28;684.48;2004-03-09 12:00:00.000
2004-03-09 15:59:47.000;20;22.57;46.13;441.6;2004-03-09 16:00:00.000
2004-03-09 19:59:44.000;20;23.38;44.01;28.52;2004-03-09 20:00:00.000

