timestamp;sensor;temp;umid;tsr;timestamp_10min
2004-02-29 00:00:21.000;22;23.86;52.91;0.598;2004-02-29 00:00:00.000
2004-02-29 03:59:52.000;22;20.99;59.76;1.196;2004-02-29 04:00:00.000
2004-02-29 07:59:49.000;22;20.75;61.55; 1483;2004-02-29 08:00:00.000
2004-02-29 11:59:55.000;22;28.37;47.95;889.8;2004-02-29 12:00:00.000
2004-02-29 15:59:50.000;22;26.77;52.43;325.3;2004-02-29 16:00:00.000
2004-02-29 19:59:50.000;22;24.58;54.53;98.07;2004-02-29 20:00:00.000
2004-03-01 00:00:23.000;22;23.50;57.01;98.07;2004-03-01 00:00:00.000
2004-03-01 03:59:59.000;22;21.98;60.70;93.29;2004-03-01 04:00:00.000
2004-03-01 07:59:51.000;22;30.88;43.72;186.6;2004-03-01 08:00:00.000
2004-03-01 11:59:51.000;22;37.29;38.50;660.2;2004-03-01 12:00:00.000
2004-03-01 16:00:04.000;22;39.90;33.75;272.7;2004-03-01 16:00:00.000
2004-03-01 20:00:14.000;22;28.13;50.89;107.6;2004-03-01 20:00:00.000
2004-03-01 23:59:52.000;22;25.23;53.09;102.9;2004-03-02 00:00:00.000
2004-03-02 03:59:56.000;22;22.21;55.92;1.794;2004-03-02 04:00:00.000
2004-03-02 08:00:03.000;22;37.73;30.92; 1713;2004-03-02 08:00:00.000
2004-03-02 12:00:10.000;22;34.06;33.75;736.7;2004-03-02 12:00:00.000
2004-03-02 15:59:55.000;22;35.06;30.63;775.0;2004-03-02 16:00:00.000
2004-03-02 19:59:56.000;22;28.97;37.39;112.4;2004-03-02 20:00:00.000
2004-03-02 23:59:57.000;22;26.35;37.48;117.2;2004-03-03 00:00:00.000
2004-03-03 03:59:56.000;22;23.87;37.94;5.980;2004-03-03 04:00:00.000
2004-03-03 07:59:57.000;22;41.60;21.39; 1789;2004-03-03 08:00:00.000
2004-03-03 12:00:27.000;22;42.74;21.88;421.0;2004-03-03 12:00:00.000
2004-03-03 16:00:00.000;22;42.66;25.18; 1043;2004-03-03 16:00:00.000
2004-03-03 19:59:57.000;22;30.02;42.03;122.0;2004-03-03 20:00:00.000
2004-03-03 23:59:57.000;22;26.43;46.61;5.980;2004-03-04 00:00:00.000
2004-03-04 04:00:00.000;22;23.67;49.82;6.578;2004-03-04 04:00:00.000
2004-03-04 07:59:35.000;22;36.47;29.97; 1636;2004-03-04 08:00:00.000
2004-03-04 11:59:59.000;22;43.23;24.21;813.3;2004-03-04 12:00:00.000
2004-03-04 16:00:05.000;22;32.20;40.34;851.6;2004-03-04 16:00:00.000
2004-03-04 20:00:04.000;22;28.47;47.15;117.2;2004-03-04 20:00:00.000
2004-03-05 00:00:05.000;22;26.74;48.49;117.2;2004-03-05 00:00:00.000
2004-03-05 03:59:34.000;22;24.10;51.33;8.372;2004-03-05 04:00:00.000
2004-03-05 08:00:00.000;22;38.70;29.63; 1789;2004-03-05 08:00:00.000
2004-03-05 12:00:08.000;22;33.78;39.05;775.0;2004-03-05 12:00:00.000
2004-03-05 16:00:05.000;22;32.24;44.90; 1119;2004-03-05 16:00:00.000
2004-03-05 20:00:03.000;22;28.61;50.71;112.4;2004-03-05 20:00:00.000
2004-03-06 00:00:01.000;22;25.97;55.06;112.4;2004-03-06 00:00:00.000
2004-03-06 04:00:07.000;22;24.44;57.61;112.4;2004-03-06 04:00:00.000
2004-03-06 08:00:09.000;22;28.19;49.65; 1866;2004-03-06 08:00:00.000
2004-03-06 12:00:07.000;22;35.06;41.03;889.8;2004-03-06 12:00:00.000
2004-03-06 16:00:03.000;22;33.72;43.81;535.8;2004-03-06 16:00:00.000
2004-03-06 20:00:09.000;22;29.51;51.51;112.4;2004-03-06 20:00:00.000
2004-03-07 00:00:04.000;22;27.30;54.66;117.2;2004-03-07 00:00:00.000
2004-03-07 04:00:04.000;22;24.65;58.90;1.794;2004-03-07 04:00:00.000
2004-03-07 08:00:05.000;22;29.73;47.06; 1789;2004-03-07 08:00:00.000
2004-03-07 12:00:05.000;22;35.77;42.81;775.0;2004-03-07 12:00:00.000
2004-03-07 16:00:08.000;22;36.19;41.53;889.8;2004-03-07 16:00:00.000
2004-03-07 20:00:12.000;22;31.25;50.22;117.2;2004-03-07 20:00:00.000
2004-03-08 00:00:09.000;22;29.34;52.03;117.2;2004-03-08 00:00:00.000
2004-03-08 04:00:12.000;22;27.65;53.44;112.4;2004-03-08 04:00:00.000
2004-03-08 08:00:07.000;22;43.23;30.63; 1636;2004-03-08 08:00:00.000
2004-03-08 12:00:01.000;22;36.34;41.76;966.4;2004-03-08 12:00:00.000
2004-03-08 16:00:13.000;22;36.14;39.10;889.8;2004-03-08 16:00:00.000
2004-03-08 20:00:01.000;22;32.61;43.63;122.0;2004-03-08 20:00:00.000
2004-03-09 00:00:06.000;22;31.07;43.63;122.0;2004-03-09 00:00:00.000
2004-03-09 04:00:16.000;22;28.55;45.89;1.794;2004-03-09 04:00:00.000
2004-03-09 08:00:01.000;22;39.92;30.73; 1866;2004-03-09 08:00:00.000
2004-03-09 12:00:07.000;22;33.30;46.88;775.0;2004-03-09 12:00:00.000
2004-03-09 16:00:21.000;22;32.46;50.18;889.8;2004-03-09 16:00:00.000
2004-03-09 20:00:13.000;22;30.76;53.48;117.2;2004-03-09 20:00:00.000

